dmfilename;ACOTourLength;ACOTour;ACOExecutionTime;ACOIterations;SATourLength;SATour;SAExecutionTime;SAIterations;PSOTourLength;PSOTour;PSOExecutionTime;PSOIterations
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,5034;1;23;4,5,3,7,1,0,6,2;0;1;122;4,2,6,0,1,3,7,5;1,0041;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0021;1;23;7,3,5,4,2,6,1,0;0;1;27;7,3,2,5,4,6,0,1;0,9987;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;0,1,7,3,5,4,2,6;1,0052;1;122;6,4,2,3,7,5,0,1;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;4,5,3,7,0,1,6,2;0;1;221;7,0,6,2,4,5,1,3;0,9998;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;5,4,2,6,0,1,7,3;0;1;128;5,3,4,1,7,0,6,2;1,5091;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0078;1;23;0,6,2,4,5,3,7,1;0;1;314;0,1,3,2,6,5,4,7;1,0003;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;1;1;23;4,5,3,7,0,1,6,2;0;1;316;4,5,0,7,6,1,3,2;0,9991;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0012;1;23;0,1,7,3,5,4,2,6;0;1;218;1,0,3,4,5,2,6,7;0,9993;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9997;1;23;0,1,6,2,4,5,3,7;0;1;223;1,2,4,3,5,6,0,7;1,0003;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;6,2,4,5,3,7,0,1;1,5613;1;122;5,4,0,7,1,6,2,3;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;2,9952;1;23;3,5,4,2,6,1,0,7;1,0032;1;122;7,5,0,1,6,4,2,3;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0005;1;23;7,3,5,4,2,6,0,1;4,1667;1;218;1,7,6,2,5,4,3,0;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;0,6,2,4,5,3,7,1;1;1;219;3,5,0,6,2,4,1,7;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;6,2,4,5,3,7,1,0;0,9999;1;221;1,6,3,2,5,4,0,7;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;0,1,6,2,4,5,3,7;1;1;221;5,2,4,6,1,7,3,0;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;1,6,2,4,5,3,7,0;0;1;27;6,0,1,7,3,5,2,4;1,5077;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0082;1;23;7,3,5,4,2,6,0,1;0;1;215;4,5,0,1,6,7,3,2;1,0006;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;2,6,1,0,7,3,5,4;1,0023;1;124;3,5,4,6,1,7,0,2;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;1,5078;1;23;7,1,0,6,2,4,5,3;0;1;314;2,6,5,3,1,0,7,4;1,0089;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9999;1;23;4,2,6,0,1,7,3,5;0;1;125;3,7,1,6,0,4,2,5;0,9998;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;5,3,7,1,0,6,2,4;1,5079;1;122;2,6,0,1,3,7,5,4;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;4,5,3,7,1,0,6,2;1;1;121;6,4,0,1,7,3,5,2;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;1,0,7,3,5,4,2,6;0,9963;1;222;6,3,4,5,2,7,1,0;0,9993;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;2,6,0,1,7,3,5,4;0,9991;1;126;7,0,6,2,3,4,5,1;1,0004;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;1,0027;1;23;1,0,6,2,4,5,3,7;3,0312;1;214;1,7,3,2,6,5,4,0;1,0081;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9981;1;23;2,4,5,3,7,0,1,6;3,9984;1;23;4,5,3,7,0,1,6,2;0,5036;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,5706;1;23;7,0,1,6,2,4,5,3;0;1;316;0,4,1,6,2,3,7,5;0,9377;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;1,0011;1;23;7,0,1,6,2,4,5,3;1,0051;1;223;7,5,1,6,4,2,3,0;0,9993;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;1,0039;1;23;5,4,2,6,1,0,7,3;0;1;216;3,4,2,6,7,1,0,5;0,9994;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;1,0003;1;23;0,6,2,4,5,3,7,1;0;1;227;0,7,4,3,5,2,1,6;0,9995;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0004;1;23;6,0,1,7,3,5,4,2;0;1;315;4,6,7,3,0,1,2,5;0,9994;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;6,1,0,7,3,5,4,2;0;1;128;7,0,6,4,2,5,3,1;1,0096;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;1,0,7,3,5,4,2,6;0,9967;1;223;0,6,1,4,5,3,2,7;0,9997;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0011;1;23;7,3,5,4,2,6,0,1;0;1;223;1,3,4,5,7,0,2,6;1,0022;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9974;1;23;3,7,1,0,6,2,4,5;0;1;220;5,0,7,1,4,6,2,3;1,0024;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;3,7,0,1,6,2,4,5;1,5638;1;218;6,7,0,1,5,4,3,2;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9704;1;23;5,3,7,0,1,6,2,4;0;1;122;7,5,4,1,0,6,2,3;0,9999;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1;1;23;0,1,7,3,5,4,2,6;0;1;220;5,4,6,0,1,2,7,3;0,9993;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9964;1;23;4,2,6,0,1,7,3,5;0;1;122;3,2,4,5,7,1,0,6;3,9998;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;7,3,5,4,2,6,0,1;1,0069;1;314;3,6,2,4,7,0,1,5;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;3,4738;1;23;7,1,0,6,2,4,5,3;0,9987;1;315;5,0,7,1,3,6,2,4;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;6,2,4,5,3,7,1,0;1,005;1;217;4,2,6,1,7,3,5,0;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;2,4,5,3,7,0,1,6;1,2538;1;218;5,3,2,6,1,0,4,7;1,0349;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9642;1;23;4,2,6,0,1,7,3,5;0;1;129;6,0,7,5,3,4,2,1;0,9985;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0017;1;23;6,0,1,7,3,5,4,2;1,0351;1;128;1,6,4,3,5,2,0,7;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;3,5,4,2,6,1,0,7;0,9704;1;129;6,0,7,3,4,5,2,1;0,9998;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;1,0,6,2,4,5,3,7;0,9998;1;216;4,5,6,2,0,1,7,3;0,5099;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;0,1,6,2,4,5,3,7;0;1;221;2,6,1,4,0,7,3,5;0,9993;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;6,2,4,5,3,7,1,0;0,9971;1;122;1,7,5,4,2,3,6,0;1,0003;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0005;1;23;5,3,7,1,0,6,2,4;0;1;316;6,1,4,2,3,7,0,5;1,0011;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0001;1;23;4,2,6,0,1,7,3,5;0;1;224;4,0,6,1,3,7,5,2;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;7,3,5,4,2,6,0,1;0,9512;1;221;6,0,5,1,7,3,2,4;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;0,1,7,3,5,4,2,6;1,0005;1;23;5,4,2,6,0,1,7,3;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;1,6,2,4,5,3,7,0;5,0306;1;219;2,6,4,7,0,1,5,3;1,0028;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0081;1;23;5,4,2,6,1,0,7,3;0;1;125;5,3,7,0,6,1,2,4;1,03;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;2,4,5,3,7,1,0,6;1,0103;1;218;2,4,6,3,7,1,0,5;0,9994;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;6,2,4,5,3,7,1,0;0;1;222;3,4,6,1,0,5,2,7;1,0057;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;3,7,0,1,6,2,4,5;0;1;27;2,6,0,1,7,5,3,4;1,0043;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;2,4,5,3,7,1,0,6;1,5058;1;220;6,4,2,5,1,0,7,3;1,0065;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;5,3,7,1,0,6,2,4;0,999;1;124;2,3,7,5,4,6,0,1;1,0341;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9999;1;23;5,3,7,1,0,6,2,4;0;1;128;1,7,0,2,5,3,4,6;0,9995;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9992;1;23;4,2,6,0,1,7,3,5;0;1;221;1,6,4,0,2,5,3,7;1;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9693;1;23;7,1,0,6,2,4,5,3;0;1;27;6,1,0,7,5,3,4,2;1,0316;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9883;1;23;3,7,1,0,6,2,4,5;0,5398;1;219;4,2,3,5,6,1,7,0;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;4,2,6,0,1,7,3,5;1,0027;1;221;5,3,2,0,4,6,1,7;1,0002;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;1,0,6,2,4,5,3,7;0,9671;1;222;4,6,7,0,1,5,2,3;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;4,5,3,7,0,1,6,2;3,5161;1;121;2,3,5,4,7,1,0,6;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;5,3,7,1,0,6,2,4;4,0049;1;125;1,5,2,6,4,3,7,0;1,003;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;4,2,6,1,0,7,3,5;0,9957;1;318;1,6,5,2,3,7,0,4;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9352;1;23;7,3,5,4,2,6,1,0;0;1;222;1,2,4,5,7,3,0,6;0,9992;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;2,4,5,3,7,1,0,6;1,0007;1;217;3,7,1,6,2,4,5,0;1,0004;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9973;1;23;6,0,1,7,3,5,4,2;0;1;217;5,4,2,3,7,6,0,1;1,0333;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9668;1;23;3,7,0,1,6,2,4,5;0;1;220;1,0,7,5,6,2,3,4;0,9996;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1;1;23;2,4,5,3,7,0,1,6;0;1;123;3,2,4,5,0,6,1,7;0,9989;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;0,1,7,3,5,4,2,6;1,0076;1;223;4,6,1,3,2,0,7,5;1,0341;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;6,2,4,5,3,7,0,1;0;1;221;2,6,4,7,0,1,3,5;1,0197;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;6,2,4,5,3,7,0,1;0;1;219;7,0,1,5,3,2,6,4;0,9705;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0,9996;1;23;1,0,6,2,4,5,3,7;0;1;126;2,4,6,0,7,1,5,3;1,0334;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;6,1,0,7,3,5,4,2;1,5082;1;127;4,1,6,0,7,3,5,2;1,0071;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,038;1;23;2,6,0,1,7,3,5,4;0;1;215;5,0,1,6,7,3,2,4;0,9952;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9676;1;23;1,0,6,2,4,5,3,7;0,5093;1;221;0,6,3,7,5,2,4,1;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0;1;23;0,7,3,5,4,2,6,1;0;1;218;0,1,7,3,6,4,5,2;1,5399;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;4,0336;1;23;1,6,2,4,5,3,7,0;0;1;219;4,2,5,3,7,6,0,1;0,9649;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;0;1;23;1,0,6,2,4,5,3,7;1,0343;1;217;0,3,2,4,5,7,6,1;0;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,5043;1;23;3,7,1,0,6,2,4,5;0;1;120;4,5,6,1,0,7,3,2;1,0093;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9954;1;23;3,7,1,0,6,2,4,5;0;1;218;1,4,6,2,3,7,5,0;1,0004;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;4,2,3,5,7,1,0,6;1,0015;1;23;2,4,5,3,7,1,0,6;0;1;124;3,0,1,6,4,2,5,7;1,0337;1
TSP_DATA_8x8_2024-05-22-15-49-11;27;5,3,2,4,6,1,0,7;0,9649;1;23;1,7,3,5,4,2,6,0;0;1;221;3,2,5,7,6,1,0,4;1,0002;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0;1;25;0,5,4,3,2,6,1;4,1061;1;25;4,0,1,6,2,3,5;0,9992;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0;1;25;1,5,4,2,3,6,0;0;1;126;5,0,1,4,2,3,6;0,9627;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0;1;25;6,3,2,4,5,0,1;0,5058;1;33;6,3,2,5,0,4,1;1,0056;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0;1;25;5,3,2,6,1,0,4;1,005;1;33;6,0,4,1,5,2,3;1,0333;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0,9673;1;25;0,5,4,2,3,6,1;1,0002;1;126;0,4,3,2,6,5,1;1,0354;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0,9662;1;25;1,0,6,3,2,5,4;0;1;30;0,5,3,4,2,6,1;1,5056;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;1,5049;1;25;6,3,2,4,5,1,0;2,0063;1;30;1,0,4,3,5,2,6;0,9993;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;1,003;1;25;1,0,6,2,3,4,5;2,5384;1;30;3,4,2,5,0,1,6;4,0049;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;1,0016;1;25;3,2,4,5,0,1,6;0;1;33;0,4,1,5,3,2,6;0,9984;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;1,0009;1;25;4,5,1,0,6,3,2;0;1;30;2,6,1,0,4,3,5;0,9986;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;1,001;1;25;6,2,3,5,4,1,0;0;1;121;4,3,1,0,6,2,5;0,9989;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0;1;25;2,6,1,0,5,4,3;1,0043;1;124;4,5,1,3,2,6,0;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0;1;25;4,5,0,1,6,2,3;0,9998;1;121;4,5,3,1,0,6,2;1,038;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0,9626;1;25;1,0,4,5,2,3,6;0;1;123;3,4,5,0,1,2,6;0,9997;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;1,0364;1;25;2,5,4,0,1,6,3;0;1;127;6,3,0,5,2,4,1;0,9985;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;2,6,1,0,5,4,3;0;1;30;4,2,6,0,1,5,3;1,5746;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0;1;25;0,1,5,4,3,2,6;0,9999;1;25;0,6,2,3,5,4,1;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0,9605;1;25;6,0,1,4,5,3,2;0;1;119;0,1,6,2,5,4,3;1,0011;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0;1;25;6,3,2,5,4,0,1;0,9995;1;123;1,0,6,3,4,5,2;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;0;1;25;1,5,4,2,3,6,0;1,0359;1;33;0,5,3,2,6,1,4;0,9671;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;3,4916;1;25;2,3,6,1,0,5,4;0;1;127;4,1,5,3,0,6,2;1,5116;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;0;1;25;5,0,1,6,3,2,4;4,0396;1;25;4,5,1,0,6,2,3;0,5398;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;3,2,5,4,1,0,6;0;1;30;2,5,3,4,0,1,6;1,0341;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0,9662;1;25;4,5,3,2,6,1,0;0;1;127;4,2,5,0,3,6,1;0,9982;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;1,0041;1;25;3,6,0,1,5,4,2;0;1;25;1,0,4,5,3,2,6;1;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0,9969;1;25;6,3,2,4,5,1,0;0;1;25;5,1,0,6,3,2,4;1,0026;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;3,4,5,1,0,6,2;1,5439;1;124;0,1,6,4,2,3,5;0,0839;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;0;1;25;5,4,3,2,6,0,1;0;1;123;1,2,6,3,4,5,0;1,0358;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0,9647;1;25;6,2,3,5,4,1,0;0;1;127;6,0,3,4,2,5,1;1,0004;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;1,0002;1;25;4,3,2,6,0,1,5;0;1;30;3,5,2,6,1,0,4;1,0336;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0;1;25;6,2,3,5,4,0,1;0;1;123;3,5,4,2,1,0,6;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;6,1,0,4,5,2,3;0;1;129;0,2,5,1,4,3,6;1,5885;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0;1;25;1,0,6,2,3,4,5;0;1;30;3,5,1,0,6,2,4;1,0354;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0,9649;1;25;0,1,4,5,2,3,6;3,9999;1;124;4,5,0,6,2,3,1;1,0327;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0;1;25;1,5,4,3,2,6,0;1,6224;1;119;1,5,4,2,6,3,0;3,9202;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;1,6,2,3,4,5,0;0,9986;1;123;4,0,1,2,6,3,5;1,0043;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;2,3,6,0,1,4,5;1;1;121;6,2,5,4,3,1,0;0,999;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0;1;25;0,1,6,2,3,4,5;1;1;33;4,1,6,2,3,5,0;0,5092;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0;1;25;1,0,6,3,2,5,4;0;1;33;3,2,6,0,4,1,5;1,0033;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0,9986;1;25;2,3,6,1,0,4,5;0;1;129;4,0,2,5,1,6,3;1,0003;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;1,0004;1;25;6,1,0,5,4,2,3;0;1;25;0,4,5,2,3,6,1;0,9998;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;0;1;25;6,3,2,4,5,1,0;1,0006;1;25;2,6,0,1,4,5,3;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0;1;25;3,4,5,1,0,6,2;0;1;33;2,3,6,0,5,1,4;1,5043;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;3,6,1,0,4,5,2;0;1;33;0,5,1,4,3,2,6;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0,6843;1;25;1,6,2,3,4,5,0;0;1;129;5,2,0,4,3,6,1;1,0321;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;0,1,6,2,3,5,4;0,9671;1;25;5,4,3,2,6,0,1;0;1;129;3,5,0,4,2,6,1;1,0331;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;0,5,4,3,2,6,1;1,0016;1;25;0,4,5,2,3,6,1;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;3,5114;1;25;2,4,5,1,0,6,3;0;1;129;4,0,5,1,3,6,2;1,0348;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0,9641;1;25;3,2,4,5,0,1,6;4,0448;1;121;0,6,2,4,5,3,1;0,9565;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0;1;25;0,1,4,5,2,3,6;0;1;25;2,3,4,5,1,0,6;1,0867;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;0;1;25;1,0,4,5,3,2,6;0;1;25;0,1,6,2,3,4,5;0,9806;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0,9999;1;25;1,0,5,4,2,3,6;0;1;127;1,5,0,3,4,2,6;1,037;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;3,2,6,1,0,5,4;0;1;25;1,0,6,2,3,5,4;0,9498;1;126;4,3,2,5,6,1,0;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0;1;25;1,5,4,2,3,6,0;0;1;30;2,6,1,0,5,3,4;1,0397;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0,5034;1;25;2,6,1,0,5,4,3;0;1;25;1,0,6,2,3,4,5;1,041;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0;1;25;3,6,0,1,5,4,2;0,9678;1;129;3,6,2,4,0,5,1;0,9997;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;2,6,1,0,5,4,3;0,9994;1;25;2,3,4,5,1,0,6;0;1;30;2,6,3,4,1,0,5;1,0301;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;1,0,6,2,3,5,4;0;1;25;5,4,0,1,6,3,2;0,9663;1;119;0,1,4,5,2,6,3;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0;1;25;0,4,5,3,2,6,1;1,0045;1;25;1,0,6,2,3,4,5;0;1
TSP_DATA_7x7_2024-05-22-15-49-12;25;6,2,3,5,4,1,0;0;1;25;4,5,0,1,6,2,3;1,0343;1;25;4,5,2,3,6,1,0;0;1
