dmfilename;ACOTourLength;ACOTour;ACOExecutionTime;ACOIterations;SATourLength;SATour;SAExecutionTime;SAIterations;PSOTourLength;PSOTour;PSOExecutionTime;PSOIterations
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;3,5405;1;142;2,12,11,10,15,16,17,6,7,1,0,8,3,9,4,14,5,13;5,0035;1;643;5,6,7,4,14,3,13,2,10,15,12,8,0,1,16,11,9,17;0,9987;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,5073;1;150;11,0,1,8,13,5,7,6,17,12,2,3,9,14,4,10,15,16;0;1;637;3,2,8,4,14,5,9,6,16,10,1,0,7,13,12,11,15,17;1,0078;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,9953;1;251;2,4,13,7,6,17,16,11,12,0,8,3,9,1,5,14,15,10;0;1;1122;2,16,10,15,6,11,7,9,3,12,8,0,1,5,4,13,14,17;1,0001;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;2,5758;1;142;0,1,9,3,2,12,11,10,15,16,17,14,5,7,6,13,4,8;1,0059;1;832;6,17,9,1,11,15,0,13,12,10,16,8,7,5,14,3,4,2;1,0001;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,0007;1;145;12,2,3,4,13,5,14,9,1,0,8,7,6,17,15,16,11,10;0;1;944;4,17,2,8,16,14,13,3,9,1,11,7,12,0,10,15,6,5;1,0025;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,5183;1;55;17,6,16,15,10,11,2,8,13,5,7,14,4,3,9,1,0,12;0;1;932;7,1,8,15,12,5,13,16,17,6,9,0,11,10,14,2,3,4;1,9986;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,5465;1;243;5,7,6,17,16,1,9,14,4,13,3,8,0,2,12,11,10,15;1,0401;1;926;16,15,10,6,17,13,1,7,8,0,2,12,14,9,3,5,4,11;0,9985;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,5148;1;43;13,4,14,3,9,1,0,8,2,12,11,10,15,16,17,6,7,5;0;1;1035;1,15,12,3,13,5,8,6,17,4,10,14,7,9,16,11,0,2;1,0022;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,0307;1;147;7,13,8,10,15,17,16,11,12,2,0,1,9,3,4,14,5,6;0;1;838;9,0,11,13,17,16,12,1,15,7,10,2,8,3,4,14,5,6;0,9671;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,5779;1;59;0,12,11,16,17,15,10,2,3,9,14,5,6,7,13,4,8,1;1,0382;1;1125;12,16,9,4,15,6,17,2,3,10,8,0,13,1,5,7,11,14;1,0015;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;1,9981;1;150;14,4,16,15,10,11,0,8,1,9,3,2,12,17,6,7,13,5;1,0002;1;742;5,11,14,4,13,7,16,9,3,15,17,1,0,10,12,2,8,6;0,9995;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,5128;1;48;2,8,1,0,12,11,10,15,16,17,6,7,13,5,14,4,9,3;0;1;929;8,1,13,0,4,6,5,7,2,17,16,10,12,14,9,3,11,15;0,9995;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,9914;1;245;8,0,1,9,14,5,17,12,11,2,3,4,13,7,6,16,15,10;0;1;931;16,12,6,10,9,11,17,14,15,7,5,3,13,2,4,8,0,1;1,0004;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;2,4985;1;150;0,1,9,3,8,10,15,16,11,2,4,13,5,14,7,6,17,12;1,0039;1;1026;16,0,17,11,15,9,5,4,3,2,8,6,13,7,10,12,1,14;4,0035;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,9996;1;48;17,16,15,10,11,12,0,1,8,2,3,9,4,13,5,14,7,6;5,511;1;924;12,8,15,7,3,10,9,14,5,13,4,6,2,0,1,16,17,11;1,0257;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,9981;1;150;15,13,5,7,6,17,16,12,0,1,9,14,4,3,8,2,11,10;0;1;1034;7,6,13,2,9,5,12,10,8,14,17,15,11,0,16,3,4,1;1,0007;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,5388;1;150;2,8,3,4,13,5,10,15,16,17,6,7,14,9,1,0,11,12;1,0384;1;749;10,13,3,1,0,11,2,5,9,14,7,12,16,15,4,8,6,17;0,9677;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;3,579;1;150;13,3,9,1,0,12,2,8,4,14,5,7,11,10,15,16,17,6;0;1;938;9,10,17,12,16,3,14,7,2,0,4,11,5,8,1,15,6,13;1,5053;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,0463;1;153;15,16,11,0,7,5,14,4,8,1,9,3,2,13,6,17,12,10;0,9928;1;937;5,17,6,12,0,11,10,9,15,3,13,1,14,4,8,2,16,7;1,0081;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;2,9592;1;150;6,7,5,14,4,2,0,12,17,16,15,10,11,9,1,8,3,13;0;1;837;0,16,11,17,10,9,6,7,5,3,13,2,4,1,12,15,14,8;1,624;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;4,0349;1;142;16,17,4,14,5,7,6,13,8,0,1,9,3,2,12,11,10,15;0;1;933;4,0,10,8,3,12,17,6,7,9,2,11,1,16,15,5,13,14;1,0019;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,5473;1;148;15,10,11,0,1,9,3,8,2,12,17,6,13,4,14,5,7,16;0,9379;1;935;11,15,17,9,12,2,3,8,1,13,0,10,4,16,7,5,14,6;1,0016;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,9951;1;48;15,10,17,6,7,5,13,4,14,9,3,8,1,0,2,12,11,16;1,0001;1;1023;0,2,12,17,11,13,5,3,16,1,9,15,10,7,8,14,4,6;1,0009;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;3,0012;1;143;9,3,4,14,5,2,12,11,10,15,16,17,6,7,13,8,0,1;0,5399;1;929;3,0,17,13,4,14,9,10,5,1,2,12,16,11,7,6,15,8;1,0401;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;1,9991;1;151;11,12,17,16,9,3,4,14,5,7,6,13,2,8,1,0,10,15;1,0004;1;1023;2,15,3,0,13,9,1,12,17,10,8,4,14,5,11,16,7,6;0,5403;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;4,5489;1;243;4,14,5,7,11,10,15,9,1,0,8,13,6,16,17,12,2,3;1,0358;1;831;1,13,6,17,9,7,14,10,15,11,8,4,3,2,16,12,5,0;0,9919;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,0091;1;148;12,17,6,7,5,13,8,2,11,10,15,16,14,4,3,9,1,0;0;1;1034;8,17,12,2,9,16,14,3,1,15,11,5,13,6,7,4,0,10;1,0032;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,0389;1;249;9,1,16,17,6,5,14,7,13,2,8,0,12,11,10,15,4,3;1;1;839;1,7,3,13,16,9,15,6,17,11,2,0,5,14,4,12,10,8;1,0028;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;1,9975;1;51;2,12,16,15,10,11,17,6,7,5,14,3,9,1,0,8,4,13;3,5044;1;927;10,2,3,16,11,12,13,0,17,14,9,6,7,5,4,1,8,15;2,0083;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;7,1227;1;146;15,16,11,12,17,6,7,9,3,4,14,5,13,8,1,0,2,10;0,9425;1;842;15,16,4,3,6,14,5,1,17,12,0,10,8,2,13,7,9,11;0,9989;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,0308;1;153;9,14,5,7,6,17,11,12,0,1,16,15,10,2,8,13,4,3;0;1;1036;6,5,10,0,3,14,7,15,16,1,4,8,11,9,17,12,13,2;1,0029;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,4675;1;238;6,17,16,15,10,11,12,5,14,4,8,2,3,9,1,0,13,7;0;1;933;1,5,0,13,3,9,14,10,7,6,15,11,8,4,12,2,16,17;1,0037;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;2,999;1;151;6,17,1,9,3,8,0,12,10,15,16,11,2,13,4,14,5,7;0;1;1024;11,13,5,3,7,15,10,1,0,9,14,6,8,12,17,16,4,2;0,9999;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,5109;1;142;9,1,0,8,13,6,7,5,14,4,11,10,15,16,17,12,2,3;0;1;834;12,1,17,16,9,15,10,3,2,13,0,11,8,4,14,5,6,7;1,0085;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,1287;1;154;7,5,14,3,9,1,0,11,12,2,8,13,4,16,10,15,17,6;0;1;1036;2,17,14,10,15,11,0,3,12,7,1,8,13,6,16,5,4,9;1,5773;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,5008;1;237;12,11,16,15,10,5,13,4,14,3,9,1,0,8,2,7,6,17;1,0084;1;933;13,4,16,6,0,15,17,10,1,3,14,9,2,8,5,12,11,7;1,0324;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,4648;1;153;16,17,6,15,10,14,5,7,13,4,2,3,9,1,8,0,12,11;0;1;1121;4,5,2,0,8,1,14,10,9,15,16,11,7,13,12,3,17,6;1,0075;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;4,5199;1;147;0,12,17,16,11,10,15,9,3,2,4,14,5,7,6,13,8,1;0;1;841;12,16,9,6,13,3,4,7,5,8,1,17,0,14,15,11,2,10;1,9967;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,0331;1;337;14,4,3,8,0,17,6,7,1,9,16,15,10,11,12,2,13,5;0,9998;1;930;11,16,17,1,4,15,14,0,6,13,3,8,9,5,7,10,12,2;0;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,0063;1;53;14,4,2,0,12,11,10,15,16,17,6,7,5,13,3,8,1,9;0;1;836;2,10,5,6,13,0,16,11,17,4,3,12,7,15,14,9,1,8;1,0336;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,9696;1;154;5,13,3,9,1,0,12,2,8,4,15,10,16,11,17,6,7,14;0;1;930;5,10,12,17,2,0,4,11,13,8,3,7,15,16,6,14,9,1;1,5073;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,9998;1;50;15,17,6,7,13,5,14,4,8,3,9,1,0,2,12,10,11,16;0;1;738;8,2,4,3,9,6,5,13,16,12,7,1,0,11,10,14,17,15;2,518;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,6305;1;59;5,13,4,9,1,8,0,11,10,15,16,6,17,12,2,3,14,7;4,9537;1;837;9,1,16,11,10,5,3,7,13,2,8,4,17,15,0,12,6,14;1,0009;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;4,5776;1;146;15,6,7,5,13,8,1,0,2,3,4,14,9,12,17,16,11,10;0;1;1024;0,1,10,8,9,17,11,12,2,16,15,5,7,14,13,3,6,4;1,0004;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,0347;1;156;4,13,8,1,0,10,15,6,7,5,14,9,3,2,12,17,16,11;0;1;930;2,9,7,8,3,14,11,12,4,1,0,17,15,16,13,5,6,10;1,9974;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;3,5489;1;58;12,0,8,1,9,3,2,4,14,5,13,7,6,15,10,16,11,17;0;1;640;9,3,4,14,16,17,13,2,8,10,0,1,7,5,6,12,11,15;1,9634;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;3,0014;1;152;5,14,4,3,9,16,11,12,0,1,8,2,10,15,17,6,7,13;1,0324;1;741;13,15,2,7,5,1,8,3,9,14,4,12,10,0,16,17,11,6;0,9659;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;3,0927;1;250;12,17,16,6,7,9,1,0,10,11,15,13,5,14,4,3,8,2;1,0017;1;1021;11,10,9,5,8,0,1,14,3,15,16,13,12,17,4,2,6,7;0,9994;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,0355;1;57;16,15,10,11,0,8,1,9,14,7,5,13,4,3,2,12,17,6;0;1;932;12,17,10,11,15,14,3,4,2,7,8,6,16,0,5,1,9,13;1,507;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;4,9659;1;162;7,14,5,13,16,15,12,10,2,8,4,3,9,1,0,11,17,6;0,9984;1;939;4,11,0,8,15,7,6,12,14,16,10,2,13,5,17,1,3,9;1,0007;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,4782;1;250;9,11,16,17,12,0,1,8,2,4,14,7,6,15,10,5,13,3;1,5041;1;844;12,7,5,13,6,9,4,11,15,1,16,8,3,14,0,10,17,2;1,0056;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,5049;1;341;15,16,17,6,1,0,12,11,13,7,5,14,4,8,2,3,9,10;1,004;1;935;5,13,8,15,6,1,12,0,9,2,14,10,17,16,11,4,3,7;0;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;13,4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16;3,0443;1;244;1,0,11,10,15,16,9,3,4,14,12,17,6,7,5,13,2,8;1,0009;1;928;14,2,11,1,7,5,13,6,9,10,15,0,4,17,12,16,8,3;0,9978;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;2,9665;1;43;0,8,2,12,11,10,15,16,17,6,7,13,5,14,4,3,9,1;1,0379;1;1031;12,2,7,14,1,3,13,8,6,17,5,0,9,11,15,4,16,10;1,5365;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;3,0066;1;249;2,12,17,6,7,1,0,11,16,15,10,14,5,13,8,3,9,4;1,0341;1;941;11,1,7,14,3,15,4,9,5,0,17,10,6,16,12,8,13,2;1,0166;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;4,3,2,8,0,1,9,14,5,7,6,17,12,11,10,15,16,13;3,5085;1;240;4,14,5,13,8,1,0,2,12,11,16,17,6,7,10,15,9,3;1,0061;1;926;15,17,6,4,5,11,12,1,0,8,13,14,3,9,2,16,7,10;1,0048;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;6,9988;1;249;10,15,8,1,0,12,17,16,11,2,3,14,5,7,6,13,4,9;0;1;942;11,0,10,12,16,17,4,13,6,7,2,9,3,15,5,1,14,8;1,0714;1
TSP_DATA_18x18_2024-05-22-17-03-29;139;12,11,10,15,16,17,6,7,5,13,4,3,2,8,0,1,9,14;2,9645;1;149;17,12,11,4,14,5,7,6,13,8,2,3,9,1,0,10,15,16;1,0885;1;838;15,17,3,2,6,10,12,16,8,13,4,7,5,9,14,11,0,1;0,9983;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;9,8,12,13,3,10,4,5,14,6,7,15,11,2,1,0;1,5119;1;245;12,13,3,10,2,1,11,15,7,0,9,8,4,5,14,6;1,0091;1;838;11,1,8,13,12,9,6,3,0,14,2,4,15,7,10,5;0,9982;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;3,0324;1;58;7,15,5,4,10,2,11,1,0,9,8,12,3,13,6,14;0;1;834;7,0,10,14,13,11,2,12,6,5,4,15,9,8,3,1;0,9986;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;2,4694;1;153;3,13,6,7,14,10,0,9,8,12,1,2,11,15,5,4;0;1;828;14,1,2,15,4,6,7,0,3,11,8,9,13,12,10,5;1,0039;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;2,0004;1;248;14,6,12,13,3,2,11,4,5,15,7,8,9,0,1,10;0;1;826;15,13,6,14,7,12,0,11,1,8,9,2,4,5,10,3;0,9997;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;3,10,4,5,14,6,7,15,11,2,1,0,9,8,12,13;2,0037;1;60;13,9,0,8,12,6,14,7,15,5,4,11,1,2,10,3;0;1;742;13,3,9,12,11,5,7,10,14,6,2,0,1,8,15,4;0,9999;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;2,3089;1;244;15,8,9,14,5,4,11,2,1,0,10,3,12,13,6,7;0;1;930;3,0,12,5,10,14,8,13,7,6,15,4,11,9,2,1;0,9995;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;2,1,0,9,8,12,13,3,10,4,5,14,6,7,15,11;2,0305;1;151;12,8,3,10,4,5,11,2,1,0,9,15,7,14,6,13;3,4702;1;744;15,5,9,3,6,12,8,13,4,14,11,7,10,0,2,1;1,008;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;2,9952;1;150;7,12,13,6,14,4,10,3,9,8,0,1,2,11,5,15;1,0005;1;831;0,3,15,13,6,14,5,11,4,8,12,10,2,9,7,1;0,999;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;11,2,1,0,9,8,12,13,3,10,4,5,14,6,7,15;2,5466;1;150;11,2,1,0,8,9,3,10,14,4,5,15,7,6,13,12;4,5468;1;830;10,7,9,6,2,1,11,4,8,15,13,12,3,14,5,0;0;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;12,13,3,10,4,5,14,6,7,15,11,2,1,0,9,8;2,0001;1;145;7,15,11,2,1,13,12,8,9,0,10,3,4,5,14,6;1,0016;1;640;14,3,15,11,1,0,5,7,2,6,13,12,9,8,10,4;1,0023;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;11,2,1,0,9,8,12,13,3,10,4,5,14,6,7,15;3,0096;1;147;14,6,13,12,8,9,3,10,4,5,15,11,2,1,0,7;0;1;931;15,14,6,12,8,13,11,2,0,4,9,10,3,7,5,1;0,9997;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;1,995;1;241;6,14,11,2,1,0,10,3,4,5,15,7,9,8,12,13;1,0035;1;736;13,3,7,14,6,2,11,5,1,0,9,15,4,8,12,10;1,5058;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;11,2,1,0,9,8,12,13,3,10,4,5,14,6,7,15;1,9981;1;52;0,1,11,2,10,3,4,5,15,7,14,6,13,12,8,9;0;1;734;7,6,4,10,0,9,3,2,11,8,12,1,5,14,13,15;0,9984;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;12,13,3,10,4,5,14,6,7,15,11,2,1,0,9,8;1,5184;1;52;14,6,13,12,8,9,0,1,11,2,10,3,4,5,15,7;1,0004;1;921;15,5,11,0,12,4,3,10,13,1,2,9,14,8,6,7;1,0176;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;3,6217;1;340;6,0,1,2,10,3,4,5,15,11,13,12,8,9,7,14;0;1;645;7,0,5,15,11,4,3,2,6,9,13,8,12,1,10,14;0,9985;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;2,0007;1;337;12,7,15,8,9,0,10,3,4,11,2,1,5,14,6,13;0;1;929;11,7,9,0,10,2,15,12,8,6,14,1,5,3,4,13;0,9692;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;12,13,3,10,4,5,14,6,7,15,11,2,1,0,9,8;3,0722;1;52;1,0,9,8,12,13,6,14,7,15,5,4,3,10,2,11;0;1;836;8,0,13,12,11,15,4,3,9,7,1,10,14,2,5,6;1,0351;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;12,13,3,10,4,5,14,6,7,15,11,2,1,0,9,8;1,9702;1;144;1,0,9,8,12,13,6,14,10,3,4,5,15,7,11,2;1,0007;1;546;0,13,12,8,7,6,2,1,11,15,4,14,3,9,10,5;0,999;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;9,8,12,13,3,10,4,5,14,6,7,15,11,2,1,0;1,5405;1;52;15,5,4,10,3,14,7,6,13,12,8,9,0,1,2,11;1,0402;1;931;8,0,10,14,3,12,4,6,7,11,9,2,1,5,13,15;0,9677;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;11,2,1,0,9,8,12,13,3,10,4,5,14,6,7,15;2,0006;1;245;7,15,5,14,6,2,10,3,4,11,1,0,9,8,12,13;0,9997;1;835;12,6,14,15,10,5,7,4,8,3,11,13,9,0,1,2;1,0008;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;2,1,0,9,8,12,13,3,10,4,5,14,6,7,15,11;2,0001;1;50;14,7,15,5,4,11,2,1,0,10,3,9,8,12,13,6;0;1;829;15,0,11,13,10,4,2,1,14,6,12,3,9,8,7,5;1,0303;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;2,1,0,9,8,12,13,3,10,4,5,14,6,7,15,11;1,9806;1;52;3,10,2,1,0,9,8,12,13,6,14,7,15,11,4,5;1,0002;1;642;2,9,7,10,0,15,1,11,4,5,14,6,12,8,3,13;0,9998;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;11,2,1,0,9,8,12,13,3,10,4,5,14,6,7,15;4,0371;1;54;15,5,4,3,13,12,8,9,0,1,11,2,10,14,6,7;0;1;648;3,8,12,9,15,13,6,7,5,4,2,11,0,10,1,14;2,1115;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;3,10,4,5,14,6,7,15,11,2,1,0,9,8,12,13;2,0001;1;153;3,5,15,11,4,10,0,1,2,7,14,6,13,12,8,9;0;1;837;3,8,11,2,7,5,10,0,12,15,9,13,6,1,14,4;2,0011;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;9,8,12,13,3,10,4,5,14,6,7,15,11,2,1,0;3,9975;1;244;10,3,4,11,5,15,7,1,2,14,6,13,12,8,9,0;1,0092;1;927;15,8,3,7,2,1,9,0,5,10,11,4,13,6,14,12;1,0051;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;4,5,14,6,7,15,11,2,1,0,9,8,12,13,3,10;3,0022;1;156;10,4,3,12,8,1,2,11,5,15,7,14,6,13,9,0;4,0002;1;927;11,5,12,8,1,14,0,4,10,3,6,7,13,9,15,2;1,3568;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;9,8,12,13,3,10,4,5,14,6,7,15,11,2,1,0;3,0015;1;243;14,11,1,2,10,3,4,5,15,7,0,9,8,12,13,6;4,5039;1;839;2,6,9,3,12,1,0,11,5,10,4,8,13,7,14,15;0,5158;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;9,8,12,13,3,10,4,5,14,6,7,15,11,2,1,0;2,006;1;243;13,3,4,5,14,6,7,15,11,8,9,0,1,2,10,12;0;1;832;10,9,0,3,4,15,2,11,13,6,12,1,5,14,7,8;1,0332;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;12,13,3,10,4,5,14,6,7,15,11,2,1,0,9,8;3,0301;1;155;12,13,6,7,14,3,4,15,5,10,0,1,2,11,9,8;1,0009;1;920;4,10,7,12,13,1,0,5,15,2,9,8,11,3,14,6;0,542;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;12,13,3,10,4,5,14,6,7,15,11,2,1,0,9,8;2,0042;1;149;1,0,8,12,13,6,14,5,4,10,3,9,7,15,11,2;0;1;927;8,2,11,15,9,0,14,4,10,12,5,7,6,3,13,1;1,0001;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;11,2,1,0,9,8,12,13,3,10,4,5,14,6,7,15;2,4909;1;149;0,1,2,11,5,15,7,14,6,13,3,10,4,12,8,9;0;1;827;4,10,3,5,14,0,2,12,13,11,15,9,8,6,1,7;1,0002;1
TSP_DATA_16x16_2024-05-22-17-03-37;48;9,8,12,13,3,10,4,5,14,6,7,15,11,2,1,0;2,2663;1;241;14,6,13,12,8,9,7,15,5,4,3,10,0,1,2,11;0;1;829;11,5,14,12,13,9,15,8,3,10,6,0,7,2,1,4;0,9973;1
